log_id,node_id,json_status,http_response_code,response_time_ms,system_load,is_infected,hardware_serial,flag_spoofed,flag_ddos,flag_malware,threat_score
1553,294,OPERATIONAL,200,124,0.1545291272657423,False,SN-3655,False,False,False,0
1554,375,OPERATIONAL,200,130,0.6805202135998558,False,SN-3985,False,False,False,0
1555,480,OPERATIONAL,206,227,0.4715127237782873,True,SN-2686,False,False,False,0
1556,349,OPERATIONAL,200,129,0.5536697935244561,False,SN-2486,False,False,False,0
1557,52,OPERATIONAL,200,138,0.697026394626337,False,SN-3847,False,False,False,0
1558,108,OPERATIONAL,200,109,0.2982545307442684,False,SN-8731,False,False,False,0
1559,43,OPERATIONAL,200,101,0.8484325385642072,False,SN-6772,False,False,False,0
1560,465,OPERATIONAL,200,135,0.6000538274505429,False,SN-3854,False,False,False,0
1561,268,OPERATIONAL,200,113,0.7099671367254983,False,SN-6271,False,False,False,0
1562,194,OPERATIONAL,200,138,0.2341813911822147,False,SN-9169,False,False,False,0
1563,19,OPERATIONAL,200,110,0.7013743183369158,False,SN-7647,False,False,False,0
1564,496,OPERATIONAL,200,111,0.116505445477834,False,SN-9949,False,False,False,0
1565,80,OPERATIONAL,429,231,0.4725228798142197,True,SN-3494,True,False,False,1
1566,359,OPERATIONAL,200,116,0.5667231195444504,False,SN-9630,False,False,False,0
1567,74,OPERATIONAL,200,137,0.526882268304878,False,SN-8147,False,False,False,0
1568,154,OPERATIONAL,429,239,0.6598213029768158,True,SN-2512,True,False,False,1
1569,353,OPERATIONAL,429,235,0.4638259505057437,True,SN-8973,True,False,False,1
1570,213,OPERATIONAL,200,121,0.4065742839877829,False,SN-1049,False,False,False,0
1571,33,OPERATIONAL,200,137,0.5765138955700846,False,SN-2953,False,False,False,0
1572,253,OPERATIONAL,200,135,0.3109453645610458,False,SN-9303,False,False,False,0
1573,67,OPERATIONAL,200,103,0.6621271804572457,False,SN-3142,False,False,False,0
1574,445,OPERATIONAL,200,108,0.8550504894078172,False,SN-4181,False,False,False,0
1575,220,OPERATIONAL,200,136,0.7617347121041379,False,SN-6938,False,False,False,0
1576,429,OPERATIONAL,200,139,0.1116691642318989,False,SN-4225,False,False,False,0
1577,248,OPERATIONAL,200,102,0.8596540710669794,False,SN-8960,False,False,False,0
1578,23,OPERATIONAL,200,129,0.6303684540642324,False,SN-2725,False,False,False,0
1579,54,OPERATIONAL,200,110,0.1605125886272231,False,SN-2254,False,False,False,0
1580,174,OPERATIONAL,206,244,0.510118293658229,True,SN-7497,False,False,False,0
1581,379,OPERATIONAL,429,219,0.6538509055605097,True,SN-3694,True,False,False,1
1582,205,OPERATIONAL,200,129,0.1542553383385449,False,SN-6910,False,False,False,0
1583,209,OPERATIONAL,200,128,0.6889693495622268,False,SN-7816,False,False,False,0
1584,351,OPERATIONAL,200,111,0.1277056391138057,False,SN-1244,False,False,False,0
1585,212,OPERATIONAL,200,124,0.3425286264614273,False,SN-1353,False,False,False,0
1586,11,OPERATIONAL,200,126,0.4970328990981157,False,SN-8355,False,False,False,0
1587,462,OPERATIONAL,200,128,0.719873215973403,False,SN-1037,False,False,False,0
1588,91,OPERATIONAL,200,114,0.6544962256513578,False,SN-7836,False,False,False,0
1589,300,OPERATIONAL,200,130,0.6278842760320169,False,SN-8523,False,False,False,0
1590,197,OPERATIONAL,200,129,0.6487833014027639,False,SN-1316,False,False,False,0
1591,125,OPERATIONAL,206,230,0.729517798596855,True,SN-2450,False,False,False,0
1592,42,OPERATIONAL,200,126,0.8491911669999659,False,SN-5516,False,False,False,0
1593,492,OPERATIONAL,200,116,0.8147516829960256,False,SN-8707,False,False,False,0
1594,200,OPERATIONAL,200,139,0.2433593465107124,False,SN-7543,False,False,False,0
1595,157,OPERATIONAL,200,126,0.7523180251332292,False,SN-5907,False,False,False,0
1596,267,OPERATIONAL,200,136,0.6219984950914018,False,SN-5352,False,False,False,0
1597,20,OPERATIONAL,200,104,0.287021616657144,False,SN-1773,False,False,False,0
1598,245,OPERATIONAL,200,125,0.4205105638995804,False,SN-2649,False,False,False,0
1599,30,OPERATIONAL,200,140,0.232627089658784,False,SN-4955,False,False,False,0
1600,492,OPERATIONAL,200,115,0.2996677243832679,False,SN-8707,False,False,False,0
1601,333,OPERATIONAL,200,104,0.6316429053680516,False,SN-2318,False,False,False,0
1602,419,OPERATIONAL,200,130,0.529263157037613,False,SN-3434,False,False,False,0
1603,130,OPERATIONAL,200,111,0.6833278793626038,False,SN-7816,False,False,False,0
1604,220,OPERATIONAL,200,124,0.5132738586234847,False,SN-6938,False,False,False,0
1605,354,OPERATIONAL,200,115,0.3682374278324534,False,SN-4908,False,False,False,0
1606,155,OPERATIONAL,200,128,0.5077387550196526,False,SN-7711,False,False,False,0
1607,51,OPERATIONAL,200,103,0.4947996219624707,False,SN-3842,False,False,False,0
1608,0,OPERATIONAL,200,140,0.1383487831733551,False,SN-9280,False,False,False,0
1609,321,OPERATIONAL,200,126,0.83016163735198,False,SN-9166,False,False,False,0
1610,379,OPERATIONAL,206,216,0.2443152602636744,True,SN-3694,False,False,False,0
1611,57,OPERATIONAL,200,104,0.2190916293491819,False,SN-1818,False,False,False,0
1612,387,OPERATIONAL,206,226,0.2832884618704189,True,SN-4634,False,False,False,0
1613,478,OPERATIONAL,200,131,0.6926421236671825,False,SN-9634,False,False,False,0
1614,375,OPERATIONAL,200,122,0.7888071654409953,False,SN-3985,False,False,False,0
1615,86,OPERATIONAL,429,223,0.5665670014497046,True,SN-5319,True,False,False,1
1616,299,OPERATIONAL,200,132,0.1156415475904515,False,SN-6284,False,False,False,0
1617,197,OPERATIONAL,200,120,0.5948658222592726,False,SN-1316,False,False,False,0
1618,354,OPERATIONAL,200,139,0.1554919305485359,False,SN-4908,False,False,False,0
1619,231,OPERATIONAL,200,127,0.4803773067104309,False,SN-5971,False,False,False,0
1620,499,OPERATIONAL,429,231,0.6440067761522268,True,SN-2248,True,False,False,1
1621,241,OPERATIONAL,200,118,0.8716498749559641,False,SN-1103,False,False,False,0
1622,132,OPERATIONAL,200,101,0.2517462967355384,False,SN-9750,False,False,False,0
1623,352,OPERATIONAL,200,111,0.1335700539203277,False,SN-4340,False,False,False,0
1624,181,OPERATIONAL,200,137,0.221993031998193,False,SN-8721,False,False,False,0
1625,60,OPERATIONAL,200,114,0.1822059692986138,False,SN-1917,False,False,False,0
1626,322,OPERATIONAL,200,117,0.1802262820175553,False,SN-7353,False,False,False,0
1627,267,OPERATIONAL,200,101,0.2137011904024828,False,SN-5352,False,False,False,0
1628,432,OPERATIONAL,206,214,0.2985155915286064,True,SN-2863,False,False,False,0
1629,440,OPERATIONAL,200,138,0.4744428904230533,False,SN-2214,False,False,False,0
1630,207,OPERATIONAL,200,118,0.6486259350465037,False,SN-4908,False,False,False,0
1631,283,OPERATIONAL,200,118,0.4484134330144155,False,SN-1791,False,False,False,0
1632,44,OPERATIONAL,200,128,0.3241537654005677,False,SN-5931,False,False,False,0
1633,479,OPERATIONAL,200,122,0.1991954806325031,False,SN-7179,False,False,False,0
1634,447,OPERATIONAL,206,227,0.1592137452290507,True,SN-4350,False,False,False,0
1635,400,OPERATIONAL,200,121,0.7745188869204468,False,SN-7683,False,False,False,0
1636,451,OPERATIONAL,200,116,0.4153551486235016,False,SN-6856,False,False,False,0
1637,157,OPERATIONAL,200,132,0.2353532449150977,False,SN-5907,False,False,False,0
1638,115,OPERATIONAL,206,224,0.7453446956588975,True,SN-5215,False,False,False,0
1639,354,OPERATIONAL,200,137,0.2217346496429157,False,SN-4908,False,False,False,0
1640,19,OPERATIONAL,200,110,0.1666191453655028,False,SN-7647,False,False,False,0
1641,424,OPERATIONAL,200,120,0.345442062848552,False,SN-9764,False,False,False,0
1642,378,OPERATIONAL,200,127,0.7221234105105293,False,SN-3474,False,False,False,0
1643,275,OPERATIONAL,200,132,0.8966110081394486,False,SN-2069,False,False,False,0
1644,256,OPERATIONAL,200,127,0.7521340505715217,False,SN-9751,False,False,False,0
1645,4,OPERATIONAL,200,130,0.7825591827057069,False,SN-9921,False,False,False,0
1646,370,OPERATIONAL,200,136,0.1584093060493947,False,SN-2016,False,False,False,0
1647,474,OPERATIONAL,200,140,0.8507986697959756,False,SN-8811,False,False,False,0
1648,158,OPERATIONAL,200,129,0.2663458534755739,False,SN-6208,False,False,False,0
1649,329,OPERATIONAL,200,108,0.3273215677319668,False,SN-5668,False,False,False,0
1650,204,OPERATIONAL,200,107,0.162618878289465,False,SN-1498,False,False,False,0
1651,78,OPERATIONAL,200,103,0.1933612774813322,False,SN-6039,False,False,False,0
1652,161,OPERATIONAL,200,106,0.1073308136540912,False,SN-2579,False,False,False,0
1653,240,OPERATIONAL,200,104,0.8708384194623175,False,SN-5508,False,False,False,0
1654,20,OPERATIONAL,200,130,0.6076593866803723,False,SN-1773,False,False,False,0
1655,93,OPERATIONAL,200,134,0.7133018324190745,False,SN-6643,False,False,False,0
1656,138,OPERATIONAL,200,137,0.2988832739217765,False,SN-2690,False,False,False,0
1657,165,OPERATIONAL,200,119,0.3578290365944577,False,SN-2624,False,False,False,0
1658,486,OPERATIONAL,206,242,0.6801571035454527,True,SN-8105,False,False,False,0
1659,305,OPERATIONAL,200,121,0.2630792292936498,False,SN-1357,False,False,False,0
1660,494,OPERATIONAL,200,121,0.5791101851131623,False,SN-8085,False,False,False,0
1661,40,OPERATIONAL,200,111,0.4025794679274899,False,SN-6653,False,False,False,0
1662,217,OPERATIONAL,200,109,0.5088750541927476,False,SN-1008,False,False,False,0
1663,312,OPERATIONAL,200,129,0.8732255033287433,False,SN-1930,False,False,False,0
1664,287,OPERATIONAL,200,119,0.7200505502655984,False,SN-6300,False,False,False,0
1665,281,OPERATIONAL,200,115,0.856109163423427,False,SN-4856,False,False,False,0
1666,228,OPERATIONAL,200,108,0.851466997384587,False,SN-1931,False,False,False,0
1667,69,OPERATIONAL,200,101,0.4666605668243883,False,SN-7057,False,False,False,0
1668,22,OPERATIONAL,200,108,0.4173419939757677,False,SN-7173,False,False,False,0
1669,16,OPERATIONAL,200,130,0.6514757853903365,False,SN-5116,False,False,False,0
1670,36,OPERATIONAL,200,106,0.6450788264620462,False,SN-5348,False,False,False,0
1671,459,OPERATIONAL,429,237,0.7523215265825514,True,SN-5321,True,False,False,1
1672,24,OPERATIONAL,200,131,0.7415948799823665,False,SN-3908,False,False,False,0
1673,303,OPERATIONAL,200,117,0.7633388324001377,False,SN-6512,False,False,False,0
1674,440,OPERATIONAL,200,121,0.1168257120360621,False,SN-2214,False,False,False,0
1675,15,OPERATIONAL,200,139,0.5431932071457981,False,SN-7824,False,False,False,0
1676,343,OPERATIONAL,200,112,0.4498914529991807,False,SN-2008,False,False,False,0
1677,185,OPERATIONAL,200,104,0.2497497419965434,False,SN-1046,False,False,False,0
1678,274,OPERATIONAL,429,241,0.5879348503049306,True,SN-4844,True,False,False,1
1679,265,OPERATIONAL,200,107,0.8542001396053197,False,SN-2068,False,False,False,0
1680,47,OPERATIONAL,429,242,0.6964845062023676,True,SN-4064,True,False,True,2
1681,380,OPERATIONAL,200,107,0.338533974254547,False,SN-3316,False,False,False,0
1682,339,OPERATIONAL,200,127,0.6330015240320236,False,SN-1818,False,False,False,0
1683,397,OPERATIONAL,429,211,0.3813085324214942,True,SN-6778,True,False,True,2
1684,469,OPERATIONAL,200,111,0.8463600864838389,False,SN-2119,False,False,False,0
1685,496,OPERATIONAL,200,124,0.2695433607979481,False,SN-9949,False,False,False,0
1686,260,OPERATIONAL,200,127,0.5849915016377697,False,SN-6149,False,False,False,0
1687,184,OPERATIONAL,200,137,0.5200980585784266,False,SN-2943,False,False,False,0
1688,355,OPERATIONAL,200,127,0.2061959634851656,False,SN-9971,False,False,False,0
1689,248,OPERATIONAL,200,134,0.8259589681097548,False,SN-8960,False,False,False,0
1690,47,OPERATIONAL,429,214,0.721020536426788,True,SN-4064,True,False,True,2
1691,136,OPERATIONAL,200,135,0.7754703400717968,False,SN-5251,False,False,False,0
1692,139,OPERATIONAL,200,105,0.7946208207811861,False,SN-3859,False,False,False,0
1693,306,OPERATIONAL,200,114,0.7189137772766729,False,SN-5425,False,False,False,0
1694,28,OPERATIONAL,200,112,0.3208466822908294,False,SN-4051,False,False,False,0
1695,223,OPERATIONAL,200,122,0.572898361721294,False,SN-9540,False,False,False,0
1696,408,OPERATIONAL,200,109,0.3071221762000136,False,SN-9191,False,False,False,0
1697,465,OPERATIONAL,200,117,0.1247948295094558,False,SN-3854,False,False,False,0
1698,31,OPERATIONAL,200,108,0.2188758828985791,False,SN-6373,False,False,False,0
1699,449,OPERATIONAL,200,130,0.6944458276300786,False,SN-9307,False,False,False,0
1700,305,OPERATIONAL,200,120,0.8154379519296114,False,SN-1357,False,False,False,0
1701,141,OPERATIONAL,200,108,0.6340021335191788,False,SN-8961,False,False,False,0
1702,199,OPERATIONAL,200,124,0.5920266785788421,False,SN-6903,False,False,False,0
1703,403,OPERATIONAL,200,119,0.2609855202046824,False,SN-7668,False,False,False,0
1704,142,OPERATIONAL,200,106,0.8379354873876254,False,SN-9742,False,False,False,0
1705,81,OPERATIONAL,206,217,0.5119706251892487,True,SN-4395,False,False,False,0
1706,441,OPERATIONAL,200,120,0.6842941174007291,False,SN-3691,False,False,False,0
1707,164,OPERATIONAL,200,124,0.2381837737405767,False,SN-4896,False,False,False,0
1708,29,OPERATIONAL,200,112,0.2483715462780414,False,SN-2430,False,False,False,0
1709,370,OPERATIONAL,200,104,0.6407195434814313,False,SN-2016,False,False,False,0
1710,128,OPERATIONAL,200,106,0.4377971941078534,False,SN-6473,False,False,False,0
1711,43,OPERATIONAL,200,126,0.2243374292788783,False,SN-6772,False,False,False,0
1712,383,OPERATIONAL,429,223,0.1686248930155053,True,SN-9055,True,False,True,2
1713,170,OPERATIONAL,200,140,0.8413591617360981,False,SN-6356,False,False,False,0
1714,429,OPERATIONAL,200,125,0.1697053453907964,False,SN-4225,False,False,False,0
1715,75,OPERATIONAL,200,117,0.7833466837317077,False,SN-1931,False,False,False,0
1716,436,OPERATIONAL,206,249,0.587988645535052,True,SN-2028,False,False,False,0
1717,23,OPERATIONAL,200,109,0.4295088536406044,False,SN-2725,False,False,False,0
1718,405,OPERATIONAL,200,113,0.6279894763236922,False,SN-5827,False,False,False,0
1719,200,OPERATIONAL,200,137,0.8455866902049471,False,SN-7543,False,False,False,0
1720,102,OPERATIONAL,200,113,0.6449906207864406,False,SN-6850,False,False,False,0
1721,240,OPERATIONAL,200,124,0.4548125396245615,False,SN-5508,False,False,False,0
1722,63,OPERATIONAL,206,213,0.4963041376646486,True,SN-1376,False,False,False,0
1723,38,OPERATIONAL,200,127,0.8803686916847203,False,SN-2190,False,False,False,0
1724,122,OPERATIONAL,206,229,0.4269436326307695,True,SN-4791,False,False,False,0
1725,259,OPERATIONAL,200,136,0.1779123580706316,False,SN-6043,False,False,False,0
1726,453,OPERATIONAL,200,107,0.3285159392470471,False,SN-3835,False,False,False,0
1727,474,OPERATIONAL,200,139,0.8902847381038816,False,SN-8811,False,False,False,0
1728,57,OPERATIONAL,200,107,0.1300360092190764,False,SN-1818,False,False,False,0
1729,271,OPERATIONAL,200,132,0.2663964445072871,False,SN-9028,False,False,False,0
1730,347,OPERATIONAL,200,117,0.2941357138947442,False,SN-3192,False,False,False,0
1731,83,OPERATIONAL,200,110,0.6323035253182157,False,SN-9756,False,False,False,0
1732,297,OPERATIONAL,200,119,0.1753754788272029,False,SN-6126,False,False,False,0
1733,90,OPERATIONAL,200,116,0.6874499708685387,False,SN-1942,False,False,False,0
1734,442,OPERATIONAL,200,132,0.4627858271571242,False,SN-5104,False,False,False,0
1735,139,OPERATIONAL,200,127,0.5440986130488044,False,SN-3859,False,False,False,0
1736,274,OPERATIONAL,429,224,0.3205367400994382,True,SN-4844,True,False,False,1
1737,346,OPERATIONAL,200,106,0.1164829819207371,False,SN-9904,False,False,False,0
1738,428,OPERATIONAL,200,121,0.2662094264509943,False,SN-2473,False,False,False,0
1739,128,OPERATIONAL,200,138,0.693134653142647,False,SN-6473,False,False,False,0
1740,228,OPERATIONAL,200,136,0.4659298529156497,False,SN-1931,False,False,False,0
1741,96,OPERATIONAL,200,121,0.6052473591886858,False,SN-5543,False,False,False,0
1742,418,OPERATIONAL,200,122,0.3254544392343222,False,SN-4651,False,False,False,0
1743,183,OPERATIONAL,200,137,0.6536600283915921,False,SN-6445,False,False,False,0
1744,195,OPERATIONAL,429,247,0.166270659795915,True,SN-5290,True,False,True,2
1745,295,OPERATIONAL,200,118,0.4456256121925225,False,SN-2818,False,False,False,0
1746,57,OPERATIONAL,200,134,0.7838720887167878,False,SN-1818,False,False,False,0
1747,361,OPERATIONAL,200,108,0.2000548393066457,False,SN-5176,False,False,False,0
1748,412,OPERATIONAL,429,210,0.7011783513322699,True,SN-8477,True,False,True,2
1749,147,OPERATIONAL,200,136,0.2896625597185075,False,SN-7467,False,False,False,0
1750,451,OPERATIONAL,200,123,0.7887059681372798,False,SN-6856,False,False,False,0
1751,292,OPERATIONAL,200,101,0.8776580667201509,False,SN-7808,False,False,False,0
1752,448,OPERATIONAL,200,135,0.303350050328552,False,SN-7077,False,False,False,0
1753,1,OPERATIONAL,200,107,0.1953507509822643,False,SN-6124,False,False,False,0
1754,278,OPERATIONAL,200,125,0.5497159588911549,False,SN-2335,False,False,False,0
1755,277,OPERATIONAL,200,130,0.8214416593891646,False,SN-4825,False,False,False,0
1756,289,OPERATIONAL,200,135,0.8083092358987408,False,SN-5302,False,False,False,0
1757,435,OPERATIONAL,200,139,0.6739405426069507,False,SN-7909,False,False,False,0
1758,258,OPERATIONAL,200,127,0.8254889458445673,False,SN-2106,False,False,False,0
1759,380,OPERATIONAL,200,130,0.8449146892826487,False,SN-3316,False,False,False,0
1760,184,OPERATIONAL,200,110,0.6877781400931189,False,SN-2943,False,False,False,0
1761,416,OPERATIONAL,429,222,0.5211327351204766,True,SN-1531,True,False,False,1
1762,151,OPERATIONAL,429,245,0.4226700809271125,True,SN-5356,True,False,True,2
1763,465,OPERATIONAL,200,104,0.684392817950531,False,SN-3854,False,False,False,0
1764,398,OPERATIONAL,200,106,0.5418174486488806,False,SN-6257,False,False,False,0
1765,426,OPERATIONAL,429,237,0.5758470573148268,True,SN-1381,True,False,False,1
1766,38,OPERATIONAL,200,131,0.6524929281867393,False,SN-2190,False,False,False,0
1767,387,OPERATIONAL,206,232,0.4506827657511753,True,SN-4634,False,False,False,0
1768,193,OPERATIONAL,429,219,0.5808144035942375,True,SN-8921,True,False,False,1
1769,171,OPERATIONAL,200,117,0.3942154794407685,False,SN-5292,False,False,False,0
1770,392,OPERATIONAL,200,105,0.288619905483208,False,SN-6679,False,False,False,0
1771,69,OPERATIONAL,200,101,0.7437602805670402,False,SN-7057,False,False,False,0
1772,393,OPERATIONAL,200,108,0.8253229318811844,False,SN-5336,False,False,False,0
1773,327,OPERATIONAL,200,138,0.6666494434745085,False,SN-8629,False,False,False,0
1774,280,OPERATIONAL,200,103,0.2413243267760513,False,SN-5376,False,False,False,0
1775,115,OPERATIONAL,206,248,0.4384955010510479,True,SN-5215,False,False,False,0
1776,422,OPERATIONAL,200,117,0.6825530829762892,False,SN-4094,False,False,False,0
1777,51,OPERATIONAL,200,113,0.8678656298933259,False,SN-3842,False,False,False,0
1778,372,OPERATIONAL,200,112,0.6016685975078284,False,SN-2729,False,False,False,0
1779,351,OPERATIONAL,200,122,0.3942249434934403,False,SN-1244,False,False,False,0
1780,192,OPERATIONAL,200,130,0.1409044532807096,False,SN-5634,False,False,False,0
1781,332,OPERATIONAL,200,121,0.5534183472376377,False,SN-1111,False,False,False,0
1782,182,OPERATIONAL,429,227,0.5949638331025872,True,SN-6308,True,False,False,1
1783,162,OPERATIONAL,200,130,0.498215724244252,False,SN-1249,False,False,False,0
1784,95,OPERATIONAL,200,125,0.5677442719395392,False,SN-4229,False,False,False,0
1785,331,OPERATIONAL,200,117,0.34169719718205,False,SN-7534,False,False,False,0
1786,263,OPERATIONAL,429,216,0.4661500256457233,True,SN-7206,True,False,False,1
1787,37,OPERATIONAL,200,131,0.1257009523418762,False,SN-1956,False,False,False,0
1788,480,OPERATIONAL,206,213,0.4296679068119146,True,SN-2686,False,False,False,0
1789,37,OPERATIONAL,200,113,0.4152297312123477,False,SN-1956,False,False,False,0
1790,99,OPERATIONAL,200,133,0.6660340308473084,False,SN-4091,False,False,False,0
1791,190,OPERATIONAL,200,112,0.5700705013503488,False,SN-1012,False,False,False,0
1792,469,OPERATIONAL,200,101,0.4973478840251244,False,SN-2119,False,False,False,0
1793,398,OPERATIONAL,200,111,0.2809531743082378,False,SN-6257,False,False,False,0
1794,164,OPERATIONAL,200,123,0.2675222718338204,False,SN-4896,False,False,False,0
1795,345,OPERATIONAL,200,110,0.6992872380576076,False,SN-1531,False,False,False,0
1796,86,OPERATIONAL,206,248,0.2022990432677598,True,SN-5319,False,False,True,1
1797,107,OPERATIONAL,206,225,0.5592641768954474,True,SN-4145,False,False,False,0
1798,239,OPERATIONAL,200,135,0.469296173863305,False,SN-9386,False,False,False,0
1799,264,OPERATIONAL,200,109,0.6917386538526005,False,SN-2211,False,False,False,0
1800,455,OPERATIONAL,200,112,0.83792047162475,False,SN-4506,False,False,False,0
1801,28,OPERATIONAL,200,133,0.2776425350157671,False,SN-4051,False,False,False,0
1802,68,OPERATIONAL,200,115,0.871340908918851,False,SN-4256,False,False,False,0
1803,86,OPERATIONAL,206,247,0.7152675540584383,True,SN-5319,False,False,False,0
1804,411,OPERATIONAL,200,126,0.3968496883088799,False,SN-3946,False,False,False,0
1805,471,OPERATIONAL,206,233,0.8625388291386114,True,SN-2066,False,False,False,0
1806,136,OPERATIONAL,200,133,0.2561906908969552,False,SN-5251,False,False,False,0
1807,441,OPERATIONAL,200,131,0.7182328465357928,False,SN-3691,False,False,False,0
1808,337,OPERATIONAL,200,115,0.6559524510988483,False,SN-6537,False,False,False,0
1809,261,OPERATIONAL,200,117,0.3896725991520752,False,SN-9074,False,False,False,0
1810,240,OPERATIONAL,200,137,0.1237654487840489,False,SN-5508,False,False,False,0
1811,236,OPERATIONAL,206,221,0.3662849307597282,True,SN-1268,False,False,False,0
1812,361,OPERATIONAL,200,140,0.8155919577646688,False,SN-5176,False,False,False,0
1813,475,OPERATIONAL,200,111,0.7789617992445402,False,SN-2619,False,False,False,0
1814,237,OPERATIONAL,200,140,0.479432124303888,False,SN-7279,False,False,False,0
1815,188,OPERATIONAL,429,240,0.4491289712321282,True,SN-9203,True,False,False,1
1816,80,OPERATIONAL,206,235,0.4159579885105881,True,SN-3494,False,False,False,0
1817,295,OPERATIONAL,200,110,0.1005130852661096,False,SN-2818,False,False,False,0
1818,192,OPERATIONAL,200,110,0.3041408833371462,False,SN-5634,False,False,False,0
1819,182,OPERATIONAL,429,217,0.696545257295625,True,SN-6308,True,False,False,1
1820,434,OPERATIONAL,200,118,0.7785328241043461,False,SN-1489,False,False,False,0
1821,200,OPERATIONAL,200,117,0.8959728352528721,False,SN-7543,False,False,False,0
1822,438,OPERATIONAL,200,130,0.1305089342333269,False,SN-5873,False,False,False,0
1823,37,OPERATIONAL,200,131,0.2620635193813487,False,SN-1956,False,False,False,0
1824,119,OPERATIONAL,200,138,0.4078838836400744,False,SN-8595,False,False,False,0
1825,162,OPERATIONAL,200,108,0.5967110010062696,False,SN-1249,False,False,False,0
1826,346,OPERATIONAL,200,104,0.1287748295851727,False,SN-9904,False,False,False,0
1827,164,OPERATIONAL,200,117,0.7794086231712838,False,SN-4896,False,False,False,0
1828,329,OPERATIONAL,200,130,0.7422392741793324,False,SN-5668,False,False,False,0
1829,369,OPERATIONAL,200,119,0.4429969595199073,False,SN-2061,False,False,False,0
1830,472,OPERATIONAL,200,137,0.8898157810281697,False,SN-5501,False,False,False,0
1831,29,OPERATIONAL,200,116,0.4322681417712195,False,SN-2430,False,False,False,0
1832,237,OPERATIONAL,200,116,0.4717530347650862,False,SN-7279,False,False,False,0
1833,25,OPERATIONAL,206,234,0.744319562514271,True,SN-8755,False,False,False,0
1834,275,OPERATIONAL,200,119,0.6768713661245367,False,SN-2069,False,False,False,0
1835,213,OPERATIONAL,200,124,0.8115712714644123,False,SN-1049,False,False,False,0
1836,128,OPERATIONAL,200,112,0.6277104371773157,False,SN-6473,False,False,False,0
1837,492,OPERATIONAL,200,110,0.7101201317810895,False,SN-8707,False,False,False,0
1838,5,OPERATIONAL,200,102,0.6387883853442926,False,SN-5887,False,False,False,0
1839,418,OPERATIONAL,200,128,0.1890613823156754,False,SN-4651,False,False,False,0
1840,351,OPERATIONAL,200,101,0.3998150653233639,False,SN-1244,False,False,False,0
1841,109,OPERATIONAL,200,136,0.8724129947428891,False,SN-3653,False,False,False,0
1842,22,OPERATIONAL,200,106,0.868076650478962,False,SN-7173,False,False,False,0
1843,91,OPERATIONAL,200,122,0.1289770571028857,False,SN-7836,False,False,False,0
1844,206,OPERATIONAL,200,126,0.7398157494401078,False,SN-5769,False,False,False,0
1845,359,OPERATIONAL,200,115,0.1811480137021474,False,SN-9630,False,False,False,0
1846,271,OPERATIONAL,200,123,0.1902136940853123,False,SN-9028,False,False,False,0
1847,454,OPERATIONAL,200,104,0.6896058943509927,False,SN-9312,False,False,False,0
1848,100,OPERATIONAL,200,116,0.3486868738570554,False,SN-4556,False,False,False,0
1849,69,OPERATIONAL,200,131,0.2098991653950001,False,SN-7057,False,False,False,0
1850,444,OPERATIONAL,206,245,0.3105703059255368,True,SN-2217,False,False,False,0
1851,480,OPERATIONAL,206,245,0.5656172608729259,True,SN-2686,False,False,False,0
1852,267,OPERATIONAL,200,104,0.4811599662167619,False,SN-5352,False,False,False,0
1853,53,OPERATIONAL,429,241,0.5221272252403777,True,SN-3802,True,False,False,1
1854,9,OPERATIONAL,200,109,0.1054179268037319,False,SN-3361,False,False,False,0
1855,14,OPERATIONAL,200,132,0.8069360391366128,False,SN-4178,False,False,False,0
1856,242,OPERATIONAL,200,112,0.6168249211284953,False,SN-7087,False,False,False,0
1857,95,OPERATIONAL,200,132,0.3602994187274541,False,SN-4229,False,False,False,0
1858,261,OPERATIONAL,200,138,0.4378160833885399,False,SN-9074,False,False,False,0
1859,81,OPERATIONAL,206,241,0.7920308019376243,True,SN-4395,False,False,False,0
1860,358,OPERATIONAL,200,121,0.7671757884143825,False,SN-5698,False,False,False,0
1861,22,OPERATIONAL,200,104,0.1887567231112833,False,SN-7173,False,False,False,0
1862,250,OPERATIONAL,200,131,0.1235557451576364,False,SN-2596,False,False,False,0
1863,477,OPERATIONAL,200,128,0.7172166381608551,False,SN-1481,False,False,False,0
1864,89,OPERATIONAL,200,126,0.116083252213772,False,SN-1327,False,False,False,0
1865,170,OPERATIONAL,200,129,0.7503106700591918,False,SN-6356,False,False,False,0
1866,288,OPERATIONAL,206,218,0.8519772250408452,True,SN-8411,False,False,False,0
1867,63,OPERATIONAL,429,226,0.7204338141181107,True,SN-1376,True,False,False,1
1868,114,OPERATIONAL,206,221,0.8435448794693666,True,SN-2485,False,False,False,0
1869,83,OPERATIONAL,200,121,0.4303753641905694,False,SN-9756,False,False,False,0
1870,137,OPERATIONAL,200,106,0.1164609766354091,False,SN-3493,False,False,False,0
1871,5,OPERATIONAL,200,130,0.2466535134171523,False,SN-5887,False,False,False,0
1872,412,OPERATIONAL,429,236,0.3674166101288766,True,SN-8477,True,False,False,1
1873,495,OPERATIONAL,200,135,0.7973943898404064,False,SN-2156,False,False,False,0
1874,9,OPERATIONAL,200,131,0.7215854768267941,False,SN-3361,False,False,False,0
1875,231,OPERATIONAL,200,109,0.6262752845978838,False,SN-5971,False,False,False,0
1876,106,OPERATIONAL,429,234,0.6214830214048417,True,SN-5120,True,False,False,1
